review_id,order_id,product_id,rating,review_text,review_time
3228,9926,966,1,"Very disappointed, would not buy again.",2024-07-13T00:00:00
3229,9928,412,2,Not great quality.,2024-11-02T00:00:00
3230,9928,485,1,"Very disappointed, would not buy again.",2020-09-16T00:00:00
3231,9928,283,2,Not great quality.,2024-11-16T00:00:00
3232,9932,689,4,Good value for money!,2021-12-08T00:00:00
3233,9932,750,4,Good value for money!,2020-10-28T00:00:00
3234,9940,504,5,"Excellent product, highly recommend!",2024-10-14T00:00:00
3235,9944,671,3,Okay overall.,2020-03-15T00:00:00
3236,9947,959,1,"Very disappointed, would not buy again.",2020-07-16T00:00:00
3237,9947,291,4,Good value for money!,2023-12-25T00:00:00
3238,9949,1033,5,"Excellent product, highly recommend!",2020-01-25T00:00:00
3239,9949,1058,4,Good value for money!,2020-08-28T00:00:00
3240,9954,253,4,Good value for money!,2020-08-01T00:00:00
3241,9959,239,4,Good value for money!,2025-03-04T00:00:00
3242,9959,300,5,"Excellent product, highly recommend!",2022-07-27T00:00:00
3243,9959,336,5,"Excellent product, highly recommend!",2020-01-16T00:00:00
3244,9959,306,4,Good value for money!,2023-01-22T00:00:00
3245,9966,417,3,Okay overall.,2020-01-21T00:00:00
3246,9967,899,5,"Excellent product, highly recommend!",2023-12-04T00:00:00
3247,9967,842,3,Okay overall.,2020-06-11T00:00:00
3248,9973,968,4,Good value for money!,2022-06-16T00:00:00
3249,9976,778,3,Okay overall.,2024-10-17T00:00:00
3250,9976,1123,3,Okay overall.,2022-02-15T00:00:00
3251,9978,295,1,"Very disappointed, would not buy again.",2023-05-28T00:00:00
3252,9984,780,5,"Excellent product, highly recommend!",2025-08-19T00:00:00
3253,9984,877,4,Good value for money!,2020-06-25T00:00:00
3254,9986,142,4,Good value for money!,2022-03-10T00:00:00
3255,9989,664,2,Not great quality.,2020-03-15T00:00:00
3256,9996,511,4,Good value for money!,2020-02-07T00:00:00
3257,10004,934,5,"Excellent product, highly recommend!",2020-06-19T00:00:00
3258,10006,803,3,Okay overall.,2022-11-16T00:00:00
3259,10015,24,5,"Excellent product, highly recommend!",2025-05-30T00:00:00
3260,10017,772,5,"Excellent product, highly recommend!",2022-08-01T00:00:00
3261,10017,497,4,Good value for money!,2025-06-22T00:00:00
3262,10017,609,5,"Excellent product, highly recommend!",2023-02-02T00:00:00
3263,10017,676,5,"Excellent product, highly recommend!",2021-10-11T00:00:00
3264,10021,978,5,"Excellent product, highly recommend!",2021-06-26T00:00:00
3265,10033,1196,2,Not great quality.,2020-04-30T00:00:00
3266,10034,1021,5,"Excellent product, highly recommend!",2023-05-27T00:00:00
3267,10041,379,1,"Very disappointed, would not buy again.",2025-07-27T00:00:00
3268,10047,565,4,Good value for money!,2023-06-03T00:00:00
3269,10047,533,5,"Excellent product, highly recommend!",2023-01-05T00:00:00
3270,10054,849,3,Okay overall.,2022-07-23T00:00:00
3271,10054,1149,4,Good value for money!,2020-09-24T00:00:00
3272,10061,1186,5,"Excellent product, highly recommend!",2023-09-12T00:00:00
3273,10063,984,5,"Excellent product, highly recommend!",2023-08-07T00:00:00
3274,10075,653,5,"Excellent product, highly recommend!",2025-02-04T00:00:00
3275,10075,1192,5,"Excellent product, highly recommend!",2024-10-01T00:00:00
3276,10075,942,2,Not great quality.,2025-04-01T00:00:00
3277,10075,999,3,Okay overall.,2023-08-28T00:00:00
3278,10081,931,4,Good value for money!,2020-04-30T00:00:00
3279,10087,555,2,Not great quality.,2023-06-01T00:00:00
3280,10093,176,2,Not great quality.,2023-06-25T00:00:00
3281,10093,926,4,Good value for money!,2025-05-13T00:00:00
3282,10093,231,4,Good value for money!,2022-07-22T00:00:00
3283,10101,537,4,Good value for money!,2025-03-17T00:00:00
3284,10101,436,5,"Excellent product, highly recommend!",2025-05-19T00:00:00
3285,10101,531,4,Good value for money!,2024-04-30T00:00:00
3286,10116,780,1,"Very disappointed, would not buy again.",2021-04-16T00:00:00
3287,10119,866,5,"Excellent product, highly recommend!",2020-04-14T00:00:00
3288,10119,328,5,"Excellent product, highly recommend!",2022-10-22T00:00:00
3289,10120,854,5,"Excellent product, highly recommend!",2022-07-27T00:00:00
3290,10124,987,5,"Excellent product, highly recommend!",2023-04-01T00:00:00
3291,10124,872,5,"Excellent product, highly recommend!",2021-09-20T00:00:00
3292,10124,416,5,"Excellent product, highly recommend!",2023-02-28T00:00:00
3293,10143,1084,3,Okay overall.,2024-10-03T00:00:00
3294,10143,871,5,"Excellent product, highly recommend!",2023-01-13T00:00:00
3295,10143,31,5,"Excellent product, highly recommend!",2021-10-04T00:00:00
3296,10144,195,3,Okay overall.,2025-06-11T00:00:00
3297,10144,327,5,"Excellent product, highly recommend!",2024-01-19T00:00:00
3298,10146,823,1,"Very disappointed, would not buy again.",2024-09-07T00:00:00
3299,10146,759,4,Good value for money!,2023-03-14T00:00:00
3300,10146,155,3,Okay overall.,2022-08-11T00:00:00
3301,10147,892,2,Not great quality.,2024-07-04T00:00:00
3302,10147,932,4,Good value for money!,2025-07-06T00:00:00
3303,10161,395,4,Good value for money!,2022-01-20T00:00:00
3304,10161,511,4,Good value for money!,2023-08-25T00:00:00
3305,10162,383,5,"Excellent product, highly recommend!",2023-07-17T00:00:00
3306,10162,1005,2,Not great quality.,2022-05-20T00:00:00
3307,10167,262,5,"Excellent product, highly recommend!",2022-08-28T00:00:00
3308,10167,949,5,"Excellent product, highly recommend!",2020-07-26T00:00:00
3309,10169,190,5,"Excellent product, highly recommend!",2024-01-26T00:00:00
3310,10185,678,5,"Excellent product, highly recommend!",2023-12-13T00:00:00
3311,10192,862,3,Okay overall.,2024-07-07T00:00:00
3312,10194,532,4,Good value for money!,2021-09-21T00:00:00
3313,10194,613,5,"Excellent product, highly recommend!",2023-02-11T00:00:00
3314,10201,196,4,Good value for money!,2022-10-02T00:00:00
3315,10202,740,3,Okay overall.,2022-09-20T00:00:00
3316,10206,862,5,"Excellent product, highly recommend!",2020-09-14T00:00:00
3317,10207,693,5,"Excellent product, highly recommend!",2021-10-28T00:00:00
3318,10222,315,3,Okay overall.,2022-08-03T00:00:00
3319,10245,248,5,"Excellent product, highly recommend!",2022-03-23T00:00:00
3320,10246,1018,4,Good value for money!,2024-12-09T00:00:00
3321,10246,340,5,"Excellent product, highly recommend!",2020-12-03T00:00:00
3322,10246,825,4,Good value for money!,2024-04-20T00:00:00
3323,10250,1046,4,Good value for money!,2020-03-23T00:00:00
3324,10250,1070,5,"Excellent product, highly recommend!",2021-09-26T00:00:00
3325,10255,472,5,"Excellent product, highly recommend!",2023-04-30T00:00:00
3326,10255,468,3,Okay overall.,2023-03-06T00:00:00
3327,10258,611,4,Good value for money!,2023-10-29T00:00:00
3328,10262,653,5,"Excellent product, highly recommend!",2024-09-04T00:00:00
3329,10265,852,5,"Excellent product, highly recommend!",2021-12-07T00:00:00
3330,10265,869,4,Good value for money!,2022-12-25T00:00:00
3331,10266,288,5,"Excellent product, highly recommend!",2023-12-19T00:00:00
3332,10276,342,5,"Excellent product, highly recommend!",2024-09-23T00:00:00
3333,10279,480,4,Good value for money!,2024-01-16T00:00:00
3334,10279,204,5,"Excellent product, highly recommend!",2021-02-25T00:00:00
3335,10279,570,4,Good value for money!,2022-07-26T00:00:00
3336,10280,1196,5,"Excellent product, highly recommend!",2021-01-26T00:00:00
3337,10280,479,3,Okay overall.,2022-02-24T00:00:00
3338,10286,1048,1,"Very disappointed, would not buy again.",2024-02-04T00:00:00
3339,10286,396,5,"Excellent product, highly recommend!",2025-02-02T00:00:00
3340,10286,902,4,Good value for money!,2022-07-10T00:00:00
3341,10286,1130,4,Good value for money!,2023-09-27T00:00:00
3342,10288,485,5,"Excellent product, highly recommend!",2020-09-05T00:00:00
3343,10290,821,3,Okay overall.,2020-05-06T00:00:00
3344,10308,1058,4,Good value for money!,2022-10-22T00:00:00
3345,10311,258,5,"Excellent product, highly recommend!",2025-09-09T00:00:00
3346,10314,297,5,"Excellent product, highly recommend!",2024-07-18T00:00:00
3347,10328,889,3,Okay overall.,2021-09-09T00:00:00
3348,10330,37,5,"Excellent product, highly recommend!",2024-01-13T00:00:00
3349,10332,665,4,Good value for money!,2021-01-08T00:00:00
3350,10338,847,3,Okay overall.,2025-03-27T00:00:00
3351,10341,115,3,Okay overall.,2022-01-17T00:00:00
3352,10343,629,4,Good value for money!,2025-05-30T00:00:00
3353,10343,1184,3,Okay overall.,2021-08-19T00:00:00
3354,10343,591,4,Good value for money!,2023-08-31T00:00:00
3355,10355,926,5,"Excellent product, highly recommend!",2022-11-12T00:00:00
3356,10355,458,4,Good value for money!,2023-04-06T00:00:00
3357,10359,719,3,Okay overall.,2024-03-04T00:00:00
3358,10359,795,4,Good value for money!,2021-11-29T00:00:00
3359,10365,1128,4,Good value for money!,2025-03-28T00:00:00
3360,10365,1151,5,"Excellent product, highly recommend!",2020-08-05T00:00:00
3361,10372,393,4,Good value for money!,2021-09-21T00:00:00
3362,10372,511,4,Good value for money!,2024-08-08T00:00:00
3363,10372,475,4,Good value for money!,2023-07-04T00:00:00
3364,10373,403,3,Okay overall.,2022-07-25T00:00:00
3365,10373,423,5,"Excellent product, highly recommend!",2023-05-07T00:00:00
3366,10373,576,3,Okay overall.,2023-01-31T00:00:00
3367,10373,480,1,"Very disappointed, would not buy again.",2020-10-28T00:00:00
3368,10373,455,3,Okay overall.,2022-12-25T00:00:00
3369,10374,771,3,Okay overall.,2024-01-29T00:00:00
3370,10374,778,3,Okay overall.,2025-04-04T00:00:00
3371,10377,223,5,"Excellent product, highly recommend!",2023-07-23T00:00:00
3372,10382,289,4,Good value for money!,2023-10-28T00:00:00
3373,10406,671,3,Okay overall.,2021-12-01T00:00:00
3374,10406,540,3,Okay overall.,2024-04-08T00:00:00
3375,10407,287,3,Okay overall.,2021-08-25T00:00:00
3376,10415,849,5,"Excellent product, highly recommend!",2021-08-28T00:00:00
3377,10415,950,3,Okay overall.,2022-03-27T00:00:00
3378,10415,870,5,"Excellent product, highly recommend!",2025-06-14T00:00:00
3379,10425,9,4,Good value for money!,2020-01-20T00:00:00
3380,10429,800,5,"Excellent product, highly recommend!",2021-06-16T00:00:00
3381,10451,933,5,"Excellent product, highly recommend!",2023-08-29T00:00:00
3382,10451,882,5,"Excellent product, highly recommend!",2023-04-02T00:00:00
3383,10454,137,4,Good value for money!,2022-08-19T00:00:00
3384,10454,806,5,"Excellent product, highly recommend!",2024-10-15T00:00:00
3385,10454,104,5,"Excellent product, highly recommend!",2020-06-04T00:00:00
3386,10456,418,3,Okay overall.,2020-09-08T00:00:00
3387,10456,491,4,Good value for money!,2022-01-24T00:00:00
3388,10457,698,4,Good value for money!,2020-10-31T00:00:00
3389,10462,262,4,Good value for money!,2025-03-19T00:00:00
3390,10478,333,5,"Excellent product, highly recommend!",2024-03-02T00:00:00
3391,10478,297,5,"Excellent product, highly recommend!",2025-08-21T00:00:00
3392,10486,1061,5,"Excellent product, highly recommend!",2024-06-09T00:00:00
3393,10491,464,4,Good value for money!,2022-11-11T00:00:00
3394,10496,340,5,"Excellent product, highly recommend!",2024-06-05T00:00:00
3395,10497,366,4,Good value for money!,2024-07-14T00:00:00
3396,10497,431,4,Good value for money!,2020-05-20T00:00:00
3397,10499,584,4,Good value for money!,2021-03-01T00:00:00
3398,10503,625,5,"Excellent product, highly recommend!",2024-10-31T00:00:00
3399,10503,176,4,Good value for money!,2025-02-22T00:00:00
3400,10503,228,4,Good value for money!,2023-01-28T00:00:00
3401,10506,504,5,"Excellent product, highly recommend!",2022-05-07T00:00:00
3402,10506,1003,3,Okay overall.,2025-09-05T00:00:00
3403,10510,495,3,Okay overall.,2022-08-05T00:00:00
3404,10510,989,5,"Excellent product, highly recommend!",2020-12-09T00:00:00
3405,10515,935,5,"Excellent product, highly recommend!",2023-10-23T00:00:00
3406,10518,462,5,"Excellent product, highly recommend!",2022-12-15T00:00:00
3407,10526,1164,4,Good value for money!,2025-03-29T00:00:00
3408,10526,1150,5,"Excellent product, highly recommend!",2021-06-30T00:00:00
3409,10527,1193,5,"Excellent product, highly recommend!",2025-04-16T00:00:00
3410,10536,444,5,"Excellent product, highly recommend!",2023-08-25T00:00:00
3411,10536,410,3,Okay overall.,2025-09-08T00:00:00
3412,10536,914,4,Good value for money!,2020-01-16T00:00:00
3413,10544,970,4,Good value for money!,2020-02-24T00:00:00
3414,10552,564,5,"Excellent product, highly recommend!",2021-04-01T00:00:00
3415,10555,820,5,"Excellent product, highly recommend!",2025-08-08T00:00:00
3416,10557,481,4,Good value for money!,2023-05-31T00:00:00
3417,10557,396,5,"Excellent product, highly recommend!",2023-04-19T00:00:00
3418,10562,1056,3,Okay overall.,2023-09-10T00:00:00
3419,10562,787,2,Not great quality.,2020-06-06T00:00:00
3420,10562,1101,2,Not great quality.,2021-08-17T00:00:00
3421,10562,510,4,Good value for money!,2023-01-21T00:00:00
3422,10571,1193,5,"Excellent product, highly recommend!",2023-05-18T00:00:00
3423,10586,490,5,"Excellent product, highly recommend!",2020-01-14T00:00:00
3424,10596,306,4,Good value for money!,2024-07-23T00:00:00
3425,10601,767,4,Good value for money!,2020-05-21T00:00:00
3426,10601,1124,4,Good value for money!,2024-11-19T00:00:00
3427,10601,673,5,"Excellent product, highly recommend!",2025-03-30T00:00:00
3428,10601,845,4,Good value for money!,2020-12-28T00:00:00
3429,10604,791,4,Good value for money!,2020-08-02T00:00:00
3430,10604,114,5,"Excellent product, highly recommend!",2021-10-09T00:00:00
3431,10604,609,4,Good value for money!,2025-04-25T00:00:00
3432,10620,1046,3,Okay overall.,2025-06-15T00:00:00
3433,10620,255,4,Good value for money!,2024-03-09T00:00:00
3434,10620,570,3,Okay overall.,2022-05-06T00:00:00
3435,10622,51,4,Good value for money!,2024-12-13T00:00:00
3436,10622,1163,4,Good value for money!,2024-06-30T00:00:00
3437,10622,197,4,Good value for money!,2023-10-23T00:00:00
3438,10622,203,4,Good value for money!,2023-01-03T00:00:00
3439,10629,327,3,Okay overall.,2022-12-03T00:00:00
3440,10629,300,2,Not great quality.,2025-10-16T00:00:00
3441,10629,1172,2,Not great quality.,2021-07-20T00:00:00
3442,10629,260,2,Not great quality.,2024-11-26T00:00:00
3443,10629,1070,2,Not great quality.,2023-05-13T00:00:00
3444,10629,1186,4,Good value for money!,2021-09-26T00:00:00
3445,10630,420,4,Good value for money!,2022-09-14T00:00:00
3446,10632,575,5,"Excellent product, highly recommend!",2025-02-28T00:00:00
3447,10632,566,3,Okay overall.,2023-01-27T00:00:00
3448,10634,114,3,Okay overall.,2021-01-02T00:00:00
3449,10636,888,3,Okay overall.,2023-04-01T00:00:00
3450,10636,1006,4,Good value for money!,2025-09-24T00:00:00
3451,10639,962,5,"Excellent product, highly recommend!",2024-07-18T00:00:00
3452,10641,906,5,"Excellent product, highly recommend!",2021-01-14T00:00:00
3453,10642,460,5,"Excellent product, highly recommend!",2023-02-24T00:00:00
3454,10642,487,3,Okay overall.,2023-11-24T00:00:00
3455,10642,376,2,Not great quality.,2022-08-13T00:00:00
3456,10652,1147,4,Good value for money!,2023-09-19T00:00:00
3457,10656,103,3,Okay overall.,2020-10-29T00:00:00
3458,10663,680,5,"Excellent product, highly recommend!",2022-09-27T00:00:00
3459,10667,1029,1,"Very disappointed, would not buy again.",2021-07-08T00:00:00
3460,10681,1094,3,Okay overall.,2022-02-19T00:00:00
3461,10686,907,4,Good value for money!,2025-09-16T00:00:00
3462,10686,1186,5,"Excellent product, highly recommend!",2025-10-08T00:00:00
3463,10687,1195,4,Good value for money!,2022-11-02T00:00:00
3464,10687,671,3,Okay overall.,2020-06-25T00:00:00
3465,10688,820,5,"Excellent product, highly recommend!",2020-10-04T00:00:00
3466,10694,913,2,Not great quality.,2024-10-03T00:00:00
3467,10694,902,4,Good value for money!,2022-12-22T00:00:00
3468,10696,189,5,"Excellent product, highly recommend!",2020-12-01T00:00:00
3469,10704,495,4,Good value for money!,2022-12-28T00:00:00
3470,10704,1141,4,Good value for money!,2022-03-20T00:00:00
3471,10713,725,5,"Excellent product, highly recommend!",2020-11-20T00:00:00
3472,10713,827,5,"Excellent product, highly recommend!",2022-10-10T00:00:00
3473,10722,1087,5,"Excellent product, highly recommend!",2025-06-02T00:00:00
3474,10734,438,4,Good value for money!,2025-10-31T00:00:00
3475,10734,416,5,"Excellent product, highly recommend!",2021-11-11T00:00:00
3476,10738,629,2,Not great quality.,2023-03-31T00:00:00
3477,10738,607,4,Good value for money!,2022-06-04T00:00:00
3478,10738,557,1,"Very disappointed, would not buy again.",2023-11-03T00:00:00
3479,10739,189,5,"Excellent product, highly recommend!",2022-01-19T00:00:00
3480,10767,636,2,Not great quality.,2020-06-29T00:00:00
3481,10770,907,1,"Very disappointed, would not buy again.",2020-01-06T00:00:00
3482,10771,278,4,Good value for money!,2025-02-21T00:00:00
3483,10771,180,3,Okay overall.,2022-04-15T00:00:00
3484,10771,282,2,Not great quality.,2022-11-10T00:00:00
3485,10772,1181,3,Okay overall.,2025-05-07T00:00:00
3486,10772,440,4,Good value for money!,2025-04-22T00:00:00
3487,10772,327,5,"Excellent product, highly recommend!",2023-03-25T00:00:00
3488,10777,797,2,Not great quality.,2020-11-09T00:00:00
3489,10777,1098,5,"Excellent product, highly recommend!",2022-06-14T00:00:00
3490,10786,926,4,Good value for money!,2022-01-08T00:00:00
3491,10787,824,4,Good value for money!,2021-10-28T00:00:00
3492,10820,538,5,"Excellent product, highly recommend!",2023-09-24T00:00:00
3493,10823,313,5,"Excellent product, highly recommend!",2020-09-25T00:00:00
3494,10823,487,4,Good value for money!,2020-02-09T00:00:00
3495,10834,945,4,Good value for money!,2023-10-15T00:00:00
3496,10834,1013,3,Okay overall.,2020-01-31T00:00:00
3497,10834,806,4,Good value for money!,2024-08-21T00:00:00
3498,10835,1179,4,Good value for money!,2021-12-17T00:00:00
3499,10835,40,5,"Excellent product, highly recommend!",2022-07-24T00:00:00
3500,10837,198,4,Good value for money!,2023-03-11T00:00:00
3501,10837,282,4,Good value for money!,2021-12-05T00:00:00
3502,10844,948,3,Okay overall.,2025-10-30T00:00:00
3503,10846,282,4,Good value for money!,2021-12-27T00:00:00
3504,10848,518,4,Good value for money!,2023-11-24T00:00:00
3505,10858,1034,5,"Excellent product, highly recommend!",2025-04-04T00:00:00
3506,10860,472,4,Good value for money!,2022-04-28T00:00:00
3507,10868,647,4,Good value for money!,2022-02-23T00:00:00
3508,10868,976,5,"Excellent product, highly recommend!",2022-12-25T00:00:00
